Sn Name,Red shift,Redshift error,ArcMin^2 per Kpc^2 at Redshift,ArcMin^2 / Kpc^2 error,Photometry N/s,Exposure Time (s),Photometry Error N^(1/2)/s,Flux (erg s-1 cm-2 A-1 px-1),Flux error (erg s-1 cm-2 A-1 px-1),Luminosity (erg s-1 A-1 px-1),Luminosity Error (erg s-1 A-1 px-1),Surface Brightness (erg s-1 A-1 Kpc^-2),Surface Brightness error (erg s-1 A-1 Kpc^-2),log10 of Surface Brightness,Error in log10,File Path
SN2010ex,0.022812,0.0010014533293209546,0.0012262784816318068,0.00010754495719610276,0.6093552338954412,220.0,0.052628856896036774,1.2552717818246088e-16,1.0841544520583575e-17,1.5142549710797111e+38,1.881445610799393e+37,2.9710372587824694e+38,4.518432409828206e+37,38.47290809817935,0.06604865881908747,./fits files/Friedman Supernova/6376087915092508672/AIS_147_sg53-nd-int.fits
SN2007cq,0.026218,0.0010015367027663162,0.0009297435822591793,7.083164004670182e-05,0.3984741514315973,435.1,0.03026255063966788,8.208567519490905e-17,6.234085431771583e-18,1.3147469184395423e+38,1.430506111888826e+37,1.9558040155427148e+38,2.5977957667280256e+37,38.29132533346143,0.0576851441982822,./fits files/Friedman Supernova/6376404588399951872/AIS_156_sg66-nd-int.fits
SN2007qe,0.024,0.0010014810949109446,0.00110845655195636,9.234367990048513e-05,0.056575145386993146,220.0,0.01603620160382976,1.1654479949720588e-17,3.3034575303889306e-18,1.5589524094886452e+37,4.613141567619517e+36,2.7648496199773483e+37,8.4995963261446e+36,37.441671515029476,0.1335091701254983,./fits files/Friedman Supernova/6376756437489549312/AIS_166_sg71-nd-int.fits
SN2007rx,0.0301,0.001001645842333519,0.0007065906396537468,4.681968285891506e-05,0.05727380487789334,248.0,0.015196801214342193,1.1798403804846027e-17,3.1305410501544918e-18,2.505375755345367e+37,6.862870286466001e+36,2.832440092067955e+37,7.982553413830983e+36,37.4521607330246,0.12239548892254512,./fits files/Friedman Supernova/6376756456816902144/AIS_166_sg89-nd-int.fits
SN2009kk,0.012859,0.0010012760545149498,0.003842559352814005,0.0006040315443673902,0.3353508076217758,112.0,0.054719316343920764,6.908226637008582e-17,1.1272179166847678e-17,2.607970625916828e+37,5.910366177948328e+36,1.603405107276944e+38,4.422321227608131e+37,38.20504326260842,0.11978193767983904,./fits files/Friedman Supernova/6377143446255173632/AIS_177_sg53-nd-int.fits
SN2008fx,0.059,0.0010029303981154546,0.00018627403670590004,6.253040865105146e-06,0.02389872636126323,118.0,0.014231359558687264,4.9231376304202255e-18,2.931660069089576e-18,4.1912183907380563e+37,2.50022942368584e+37,1.249144269374054e+37,7.463434253745725e+36,37.09661259992317,0.2594839036545964,./fits files/Friedman Supernova/6377178591972556800/AIS_178_sg17-nd-int.fits
SN2009im,0.0131,0.0010012791785830885,0.0037028641738160112,0.000571081567271941,0.49178788253021755,203.0,0.04921991950557285,1.0130830380122482e-16,1.0139303418148007e-17,3.9707323395787047e+37,7.306469431598074e+36,2.3524932038461785e+38,5.648186059904056e+37,38.3715283774611,0.10427133368839235,./fits files/Friedman Supernova/6377284209513332736/AIS_181_sg77-nd-int.fits
SN2009lf,0.045,0.0010022042623457678,0.00031822012294804625,1.4046947765381266e-05,0.02061357525178252,390.0,0.007270166622186752,4.246396501867199e-18,1.497654324170471e-18,2.060554971654923e+37,7.328932949159956e+36,1.0491360902739799e+37,3.7601703232860084e+36,37.02083182701294,0.1556538982462246,./fits files/Friedman Supernova/6377389717532442624/AIS_184_sg35-nd-int.fits
SN2009D,0.025007,0.0010015057331403672,0.0010214311586314668,8.162834537787217e-05,0.09485334000009742,256.0,0.019248918147901133,1.9539788040020067e-17,3.9652771384676335e-18,2.8419938197366087e+37,6.216298268684509e+36,4.644641664187251e+37,1.0816073635805384e+37,37.66695221364308,0.10113505918247181,./fits files/Friedman Supernova/6377460104530231296/AIS_186_sg52-nd-int.fits
SN2011K,0.0145,0.001001298473715018,0.0030241840942856865,0.0004203489891855066,0.7045391111873134,188.0,0.06121722429314795,1.4513505690458655e-16,1.2610748204388477e-17,6.984364969342138e+37,1.1487479210621572e+37,3.3795208718353004e+38,7.277483190284832e+37,38.528855132979515,0.09352126859237235,./fits files/Friedman Supernova/6377530511929114624/AIS_188_sg88-nd-int.fits
SN2010iw,0.021498,0.001001424259476484,0.0013799733419562323,0.00012851748755524453,0.5245145354629177,216.0,0.049277865112693664,1.0804999430536105e-16,1.0151240213214895e-17,1.155281483946081e+38,1.5410075642716203e+37,2.550812240481966e+38,4.149729257173989e+37,38.406678492352,0.07065218243748995,./fits files/Friedman Supernova/6378480487828029440/AIS_215_sg86-nd-int.fits
SN2010cr,0.02157,0.0010014258077181877,0.001370819151024746,0.0001272332910500707,0.1188081535516361,107.0,0.03332201355017485,2.4474479631637035e-17,6.864334791336019e-18,2.634682489682803e+37,7.796611693029703e+36,5.778677141962789e+37,1.7921791669271614e+37,37.76182843086007,0.1346906054201297,./fits files/Friedman Supernova/6378656372107509760/AIS_220_sg51-nd-int.fits
SNF20080522-000,0.04526,0.0010022159702698938,0.00031461075684685087,1.380702331410199e-05,0.12700509484179953,110.05,0.03397156402673885,2.6163049537410704e-17,6.998142189508202e-18,1.2847605076719979e+38,3.4864296353104954e+37,6.467191610970105e+37,1.7777909572716424e+37,37.81071572848295,0.11938486582196041,./fits files/Friedman Supernova/6378691562922049536/AIS_221_sg57-nd-int.fits
SN2006cp,0.022289,0.0010014415524557709,0.0012842084529052936,0.0001153012959385399,0.23431017615987396,93.0,0.05019426451041306,4.8267896288934035e-17,1.034001848914509e-17,5.554294999216499e+37,1.2935841315458228e+37,1.1412596140677483e+38,2.8486404417564472e+37,38.0573844490913,0.10840205064049747,./fits files/Friedman Supernova/6378726707565690880/AIS_222_sg20-nd-int.fits
SN2005bl,0.02406,0.0010014825345776254,0.0011029638966258471,9.165426886555204e-05,0.0987622529456515,105.0,0.030669087335701097,2.034502410680421e-17,6.317831991154426e-18,2.735309271917576e+37,8.804855466647691e+36,4.827115796849628e+37,1.6047705684970848e+37,37.683687717159195,0.14438083359713094,./fits files/Friedman Supernova/6378867516994748416/AIS_226_sg87-nd-int.fits
SN2007ca,0.014066,0.0010012922829124493,0.003213077355546132,0.0004607015412427765,1.5881537903604301,111.0,0.11961476470001056,3.271596808142486e-16,2.4640641528202177e-17,1.480572770661375e+38,2.40486827580067e+37,7.611511748240414e+38,1.6491125870095968e+38,38.88147092204197,0.0940943823335793,./fits files/Friedman Supernova/6379148913588305920/AIS_234_sg14-nd-int.fits
SN2009jr,0.016548,0.001001330225134558,0.002324018775270914,0.00028230394888420734,3.1376451191749624,192.0,0.12783544672490835,6.463548945500423e-16,2.633410202533112e-17,4.06392711184437e+38,5.248592970025897e+37,1.5111428654814103e+39,2.6792628788326877e+38,39.17930552506517,0.07700060069929708,./fits files/Friedman Supernova/6379430385343791104/AIS_242_sg11-nd-int.fits
SN2009fw,0.028226,0.0010015912791852895,0.0008028703705690636,5.676938792612067e-05,0.19824912523367832,185.0,0.03273555985908747,4.0839319798137736e-17,6.743525330972019e-18,7.604470018405508e+37,1.3713138157519122e+37,9.7686458586537e+37,1.8921572743311157e+37,37.98983436547171,0.08412153281277347,./fits files/Friedman Supernova/6379782232285904896/AIS_252_sg14-nd-int.fits
SN2008gl,0.034017,0.0010017712012994906,0.0005541865013831702,3.245256583564145e-05,0.031979083614127574,106.0,0.017369210187923704,6.58769122451028e-18,3.5780572987122825e-18,1.7971791422111538e+37,9.821411249652303e+36,1.5935558738892897e+37,8.758483620934819e+36,37.20236729548242,0.23869643786812497,./fits files/Friedman Supernova/6380274815642632192/AIS_266_sg16-nd-int.fits
SN2005iq,0.034044,0.0010017721184980269,0.0005533143782413322,3.237554085422649e-05,0.20226260020492828,112.0,0.042496070659694275,4.1666095642215227e-17,8.75419055589702e-18,1.1385382054588651e+38,2.488830517748567e+37,1.0079512948119584e+38,2.2809356245227515e+37,38.003439547084255,0.09827833551139815,./fits files/Friedman Supernova/6380556295988051968/AIS_274_sg21-nd-int.fits
SN2009ig,0.00877,0.0010012318894062576,0.008246443378075346,0.001929265910498413,1.3402212955171369,64.0,0.14470990864870784,2.7608558687653016e-16,2.981024118163381e-17,4.817481880227383e+37,1.2235336577301241e+37,6.35633464803185e+38,2.1948962165510654e+38,38.80320675385437,0.1499655647447082,./fits files/Friedman Supernova/6380908169773711360/AIS_284_sg49-nd-int.fits
SN2007fb,0.018026,0.0010013557410531108,0.001959797171194176,0.00021822408505261463,0.7175723566439092,160.0,0.06696885258201386,1.4781990546864527e-16,1.3795583631894855e-17,1.1053460242896333e+38,1.6168326509399114e+37,3.466006418549683e+38,6.371699238239802e+37,38.5398293626301,0.07983810430081674,./fits files/Friedman Supernova/6381013703562625024/AIS_287_sg31-nd-int.fits
SN2010ju,0.015244,0.001001309524073363,0.0027370748250315634,0.00036148924642304104,1.1528760079686973,89.0,0.11381415907584869,2.374924576415516e-16,2.3445716769624828e-17,1.2646278294605765e+38,2.093740222079329e+37,5.538209592081363e+38,1.1729183832097533e+38,38.74336938748069,0.09197773632099765,./fits files/Friedman Supernova/6381787786592124928/AIS_309_sg56-nd-int.fits
SN2009ad,0.0284,0.0010015961978082906,0.0007931229785538936,5.5732963391723236e-05,0.31754877639619683,189.05,0.04098423936669729,6.541504793761655e-17,8.442753309539642e-18,1.233445564063162e+38,1.8231622468277495e+37,1.5652384314461795e+38,2.561729627332649e+37,38.194580502632746,0.07107831106924221,./fits files/Friedman Supernova/6381858104870436864/AIS_311_sg09-nd-int.fits
SN2010kg,0.016632,0.001001331616842305,0.002300687139708931,0.00027803300581994176,1.5052575868536733,183.35,0.09060766720980239,3.100830628918567e-16,1.866517944521929e-17,1.969730236539683e+38,2.678677839191134e+37,7.250772838244285e+38,1.319123625269128e+38,38.86038429919125,0.0790106274438623,./fits files/Friedman Supernova/6381858110239145984/AIS_311_sg14-nd-int.fits
SN2011at,0.006758,0.0010012162873365698,0.01387560183608524,0.004291613812374184,7.104390859181681,192.0,0.1923591317562402,1.4635045169914263e-15,3.962598114178548e-17,1.5116496113114681e+38,4.521193883937358e+37,3.356007699556951e+39,1.4439277766996517e+39,39.52582294854262,0.1868559079200789,./fits files/Friedman Supernova/6382104470636986368/AIS_318_sg79-nd-int.fits
